id,weight:float,answer:direction,timeStamp:DateTime,position:vector2,headDirection:vector3,DistanceToWalls:floatList,Score:float,myPartsNodes:vector2List,otherSnakePartsNode:vector2List,levelScore:float,fruitPos:vector2,inTrackToCollide:bool
149,1,down,27/08/2025 18:39:44,11/14,0/0/-1,11 14 18 4,10,11/14 11/13 11/12 11/11 11/10 11/9 11/8 11/7 12/7,18/3 17/3 16/3 15/3 14/3 13/3 12/3,600,14/15,True
150,1,right,27/08/2025 18:39:44,11/15,0/0/-1,11 15 18 3,10,11/15 11/14 11/13 11/12 11/11 11/10 11/9 11/8 11/7,19/3 18/3 17/3 16/3 15/3 14/3 13/3,600,14/15,True
151,1,right,27/08/2025 18:39:44,12/15,1/0/0,12 15 17 3,10,12/15 11/15 11/14 11/13 11/12 11/11 11/10 11/9 11/8,20/3 19/3 18/3 17/3 16/3 15/3 14/3,600,14/15,False
152,1,right,27/08/2025 18:39:44,13/15,1/0/0,13 15 16 3,10,13/15 12/15 11/15 11/14 11/13 11/12 11/11 11/10 11/9,21/3 20/3 19/3 18/3 17/3 16/3 15/3,600,14/15,False
153,1,right,27/08/2025 18:39:44,14/15,1/0/0,14 15 15 3,10,14/15 13/15 12/15 11/15 11/14 11/13 11/12 11/11,22/3 21/3 20/3 19/3 18/3 17/3 16/3,700,23/11,False
154,1,right,27/08/2025 18:39:45,15/15,1/0/0,15 15 14 3,10,15/15 14/15 13/15 12/15 11/15 11/14 11/13 11/12 11/11 11/10,23/3 22/3 21/3 20/3 19/3 18/3 17/3,700,23/11,False
155,1,right,27/08/2025 18:39:45,16/15,1/0/0,16 15 13 3,10,16/15 15/15 14/15 13/15 12/15 11/15 11/14 11/13 11/12 11/11,24/3 23/3 22/3 21/3 20/3 19/3 18/3,700,23/11,False
156,1,right,27/08/2025 18:39:45,17/15,1/0/0,17 15 12 3,10,17/15 16/15 15/15 14/15 13/15 12/15 11/15 11/14 11/13 11/12,24/2 24/3 23/3 22/3 21/3 20/3 19/3,700,23/11,False
157,1,right,27/08/2025 18:39:45,18/15,1/0/0,18 15 11 3,10,18/15 17/15 16/15 15/15 14/15 13/15 12/15 11/15 11/14 11/13,23/2 24/2 24/3 23/3 22/3 21/3 20/3,700,23/11,False
158,1,right,27/08/2025 18:39:45,19/15,1/0/0,19 15 10 3,10,19/15 18/15 17/15 16/15 15/15 14/15 13/15 12/15 11/15 11/14,22/2 23/2 24/2 24/3 23/3 22/3 21/3,700,23/11,False
159,1,right,27/08/2025 18:39:46,20/15,1/0/0,20 15 9 3,10,20/15 19/15 18/15 17/15 16/15 15/15 14/15 13/15 12/15 11/15,21/2 22/2 23/2 24/2 24/3 23/3 22/3,700,23/11,False
160,1,right,27/08/2025 18:39:46,21/15,1/0/0,21 15 8 3,10,21/15 20/15 19/15 18/15 17/15 16/15 15/15 14/15 13/15 12/15,20/2 21/2 22/2 23/2 24/2 24/3 23/3,700,23/11,False
161,1,up,27/08/2025 18:39:46,22/15,1/0/0,22 15 7 3,10,22/15 21/15 20/15 19/15 18/15 17/15 16/15 15/15 14/15 13/15,19/2 20/2 21/2 22/2 23/2 24/2 24/3,700,23/11,False
162,1,up,27/08/2025 18:39:46,22/14,0/0/1,22 14 7 4,10,22/14 22/15 21/15 20/15 19/15 18/15 17/15 16/15 15/15 14/15,18/2 19/2 20/2 21/2 22/2 23/2 24/2,700,23/11,False
163,1,right,27/08/2025 18:39:46,22/13,0/0/1,22 13 7 5,10,22/13 22/14 22/15 21/15 20/15 19/15 18/15 17/15 16/15 15/15,17/2 18/2 19/2 20/2 21/2 22/2 23/2,700,23/11,False
164,1,up,27/08/2025 18:39:47,23/13,1/0/0,23 13 6 5,10,23/13 22/13 22/14 22/15 21/15 20/15 19/15 18/15 17/15 16/15,16/2 17/2 18/2 19/2 20/2 21/2 22/2,700,23/11,False
165,1,up,27/08/2025 18:39:47,23/12,0/0/1,23 12 6 6,10,23/12 23/13 22/13 22/14 22/15 21/15 20/15 19/15 18/15 17/15,15/2 16/2 17/2 18/2 19/2 20/2 21/2,700,23/11,False
166,1,up,27/08/2025 18:39:47,23/11,0/0/1,23 11 6 7,10,23/11 23/12 23/13 22/13 22/14 22/15 21/15 20/15 19/15,14/2 15/2 16/2 17/2 18/2 19/2 20/2,800,8/8,False
167,1,left,27/08/2025 18:39:47,23/10,0/0/1,23 10 6 8,10,23/10 23/11 23/12 23/13 22/13 22/14 22/15 21/15 20/15 19/15 18/15,13/2 14/2 15/2 16/2 17/2 18/2 19/2,800,8/8,False
168,1,left,27/08/2025 18:39:47,22/10,-1/0/0,22 10 7 8,10,22/10 23/10 23/11 23/12 23/13 22/13 22/14 22/15 21/15 20/15 19/15,12/2 13/2 14/2 15/2 16/2 17/2 18/2,800,8/8,False
169,1,left,27/08/2025 18:39:48,21/10,-1/0/0,21 10 8 8,10,21/10 22/10 23/10 23/11 23/12 23/13 22/13 22/14 22/15 21/15 20/15,11/2 12/2 13/2 14/2 15/2 16/2 17/2,800,8/8,False
170,1,left,27/08/2025 18:39:48,20/10,-1/0/0,20 10 9 8,10,20/10 21/10 22/10 23/10 23/11 23/12 23/13 22/13 22/14 22/15 21/15,10/2 11/2 12/2 13/2 14/2 15/2 16/2,800,8/8,False
171,1,left,27/08/2025 18:39:48,19/10,-1/0/0,19 10 10 8,10,19/10 20/10 21/10 22/10 23/10 23/11 23/12 23/13 22/13 22/14 22/15,9/2 10/2 11/2 12/2 13/2 14/2 15/2,800,8/8,False
172,1,left,27/08/2025 18:39:48,18/10,-1/0/0,18 10 11 8,10,18/10 19/10 20/10 21/10 22/10 23/10 23/11 23/12 23/13 22/13 22/14,9/3 9/2 10/2 11/2 12/2 13/2 14/2,800,8/8,False
173,1,left,27/08/2025 18:39:48,17/10,-1/0/0,17 10 12 8,10,17/10 18/10 19/10 20/10 21/10 22/10 23/10 23/11 23/12 23/13 22/13,9/4 9/3 9/2 10/2 11/2 12/2 13/2,800,8/8,False
174,1,left,27/08/2025 18:39:49,16/10,-1/0/0,16 10 13 8,10,16/10 17/10 18/10 19/10 20/10 21/10 22/10 23/10 23/11 23/12 23/13,9/5 9/4 9/3 9/2 10/2 11/2 12/2,800,8/8,False
175,1,left,27/08/2025 18:39:49,15/10,-1/0/0,15 10 14 8,10,15/10 16/10 17/10 18/10 19/10 20/10 21/10 22/10 23/10 23/11 23/12,8/5 9/5 9/4 9/3 9/2 10/2 11/2,800,8/8,False
176,1,left,27/08/2025 18:39:49,14/10,-1/0/0,14 10 15 8,10,14/10 15/10 16/10 17/10 18/10 19/10 20/10 21/10 22/10 23/10 23/11,8/4 8/5 9/5 9/4 9/3 9/2 10/2,800,8/8,False
177,1,left,27/08/2025 18:39:49,13/10,-1/0/0,13 10 16 8,10,13/10 14/10 15/10 16/10 17/10 18/10 19/10 20/10 21/10 22/10 23/10,8/3 8/4 8/5 9/5 9/4 9/3 9/2,800,8/8,False
178,1,left,27/08/2025 18:39:52,12/10,1/0/0,12 10 17 8,10,3/9 2/9 1/9,26/9 27/9 28/9,800,8/8,False
179,1,left,27/08/2025 18:39:52,4/9,1/0/0,4 9 25 9,10,4/9 3/9 2/9,25/9 26/9 27/9,800,14/10,False
180,1,left,27/08/2025 18:39:52,5/9,1/0/0,5 9 24 9,10,5/9 4/9 3/9,24/9 25/9 26/9,800,14/10,False
181,1,left,27/08/2025 18:39:52,6/9,1/0/0,6 9 23 9,10,6/9 5/9 4/9,23/9 24/9 25/9,800,14/10,False
182,1,left,27/08/2025 18:39:52,7/9,1/0/0,7 9 22 9,10,7/9 6/9 5/9,22/9 23/9 24/9,800,14/10,False
183,1,left,27/08/2025 18:39:53,8/9,1/0/0,8 9 21 9,10,8/9 7/9 6/9,21/9 22/9 23/9,800,14/10,False
184,1,down,27/08/2025 18:39:53,9/9,1/0/0,9 9 20 9,10,9/9 8/9 7/9,20/9 21/9 22/9,800,14/10,False
185,1,down,27/08/2025 18:39:53,9/10,0/0/-1,9 10 20 8,10,9/10 9/9 8/9,19/9 20/9 21/9,800,14/10,False
186,1,right,27/08/2025 18:39:53,9/11,0/0/-1,9 11 20 7,10,9/11 9/10 9/9,18/9 19/9 20/9,800,14/10,False
187,1,right,27/08/2025 18:39:53,10/11,1/0/0,10 11 19 7,10,10/11 9/11 9/10,17/9 18/9 19/9,800,14/10,False
188,1,right,27/08/2025 18:39:54,11/11,1/0/0,11 11 18 7,10,11/11 10/11 9/11,16/9 17/9 18/9,800,14/10,False
189,1,right,27/08/2025 18:39:54,12/11,1/0/0,12 11 17 7,10,12/11 11/11 10/11,15/9 16/9 17/9,800,14/10,False
190,1,right,27/08/2025 18:39:54,13/11,1/0/0,13 11 16 7,10,13/11 12/11 11/11,14/9 15/9 16/9,800,14/10,False
191,1,right,27/08/2025 18:39:54,14/11,1/0/0,14 11 15 7,10,14/11 13/11 12/11,13/9 14/9 15/9,800,14/10,False
192,1,up,27/08/2025 18:39:54,15/11,1/0/0,15 11 14 7,10,15/11 14/11 13/11,12/9 13/9 14/9,800,14/10,False
193,1,right,27/08/2025 18:39:55,15/10,0/0/1,15 10 14 8,10,15/10 15/11 14/11,11/9 12/9 13/9,800,14/10,False
194,1,right,27/08/2025 18:39:55,16/10,1/0/0,16 10 13 8,10,16/10 15/10 15/11,10/9 11/9 12/9,800,14/10,False
195,1,up,27/08/2025 18:39:55,17/10,1/0/0,17 10 12 8,10,17/10 16/10 15/10,9/9 10/9 11/9,800,14/10,False
196,1,up,27/08/2025 18:39:55,17/9,0/0/1,17 9 12 9,10,17/9 17/10 16/10,8/9 9/9 10/9,800,14/10,False
197,1,left,27/08/2025 18:39:55,17/8,0/0/1,17 8 12 10,10,17/8 17/9 17/10,7/9 8/9 9/9,800,14/10,False
198,1,left,27/08/2025 18:39:56,16/8,-1/0/0,16 8 13 10,10,16/8 17/8 17/9,6/9 7/9 8/9,800,14/10,False
199,1,left,27/08/2025 18:39:56,15/8,-1/0/0,15 8 14 10,10,15/8 16/8 17/8,5/9 6/9 7/9,800,14/10,False
200,1,left,27/08/2025 18:39:56,14/8,-1/0/0,14 8 15 10,10,14/8 15/8 16/8,5/10 5/9 6/9,800,14/10,False
201,1,left,27/08/2025 18:39:56,13/8,-1/0/0,13 8 16 10,10,13/8 14/8 15/8,5/11 5/10 5/9,800,14/10,False
202,1,left,27/08/2025 18:39:56,12/8,-1/0/0,12 8 17 10,10,12/8 13/8 14/8,6/11 5/11 5/10,800,14/10,False
203,1,left,27/08/2025 18:39:57,11/8,-1/0/0,11 8 18 10,10,11/8 12/8 13/8,7/11 6/11 5/11,800,14/10,False
204,1,left,27/08/2025 18:39:57,10/8,-1/0/0,10 8 19 10,10,10/8 11/8 12/8,8/11 7/11 6/11,800,14/10,False
205,1,down,27/08/2025 18:39:57,9/8,-1/0/0,9 8 20 10,10,9/8 10/8 11/8,9/11 8/11 7/11,800,14/10,False
206,1,down,27/08/2025 18:39:57,9/9,0/0/-1,9 9 20 9,10,9/9 9/8 10/8,10/11 9/11 8/11,800,14/10,True
207,1,right,27/08/2025 18:39:57,9/10,0/0/-1,9 10 20 8,10,9/10 9/9 9/8,11/11 10/11 9/11,800,14/10,True
208,1,right,27/08/2025 18:39:58,10/10,1/0/0,10 10 19 8,10,10/10 9/10 9/9,12/11 11/11 10/11,800,14/10,False
209,1,right,27/08/2025 18:39:58,11/10,1/0/0,11 10 18 8,10,11/10 10/10 9/10,13/11 12/11 11/11,800,14/10,False
210,1,right,27/08/2025 18:39:58,12/10,1/0/0,12 10 17 8,10,12/10 11/10 10/10,14/11 13/11 12/11,800,14/10,False
211,1,right,27/08/2025 18:39:58,13/10,1/0/0,13 10 16 8,10,13/10 12/10 11/10,15/11 14/11 13/11,800,14/10,False
212,1,right,27/08/2025 18:39:58,14/10,1/0/0,14 10 15 8,10,14/10 13/10,16/11 15/11 14/11,900,2/7,False
213,1,up,27/08/2025 18:39:59,15/10,1/0/0,15 10 14 8,10,15/10 14/10 13/10 12/10,17/11 16/11 15/11,900,2/7,False
214,1,up,27/08/2025 18:39:59,15/9,0/0/1,15 9 14 9,10,15/9 15/10 14/10 13/10,18/11 17/11 16/11,900,2/7,False
215,1,left,27/08/2025 18:39:59,15/8,0/0/1,15 8 14 10,10,15/8 15/9 15/10 14/10,19/11 18/11 17/11,900,2/7,False
216,1,left,27/08/2025 18:39:59,14/8,-1/0/0,14 8 15 10,10,14/8 15/8 15/9 15/10,20/11 19/11 18/11,900,2/7,False
217,1,left,27/08/2025 18:39:59,13/8,-1/0/0,13 8 16 10,10,13/8 14/8 15/8 15/9,21/11 20/11 19/11,900,2/7,False
218,1,left,27/08/2025 18:40:00,12/8,-1/0/0,12 8 17 10,10,12/8 13/8 14/8 15/8,21/10 21/11 20/11,900,2/7,False
219,1,left,27/08/2025 18:40:00,11/8,-1/0/0,11 8 18 10,10,11/8 12/8 13/8 14/8,21/9 21/10 21/11,900,2/7,False
220,1,left,27/08/2025 18:40:00,10/8,-1/0/0,10 8 19 10,10,10/8 11/8 12/8 13/8,21/8 21/9 21/10,900,2/7,False
221,1,left,27/08/2025 18:40:00,9/8,-1/0/0,9 8 20 10,10,9/8 10/8 11/8 12/8,21/7 21/8 21/9,900,2/7,False
222,1,left,27/08/2025 18:40:00,8/8,-1/0/0,8 8 21 10,10,8/8 9/8 10/8 11/8,21/6 21/7 21/8,900,2/7,False
223,1,left,27/08/2025 18:40:01,7/8,-1/0/0,7 8 22 10,10,7/8 8/8 9/8 10/8,21/5 21/6 21/7,900,2/7,False
224,1,left,27/08/2025 18:40:01,6/8,-1/0/0,6 8 23 10,10,6/8 7/8 8/8 9/8,21/4 21/5 21/6,900,2/7,False
225,1,left,27/08/2025 18:40:01,5/8,-1/0/0,5 8 24 10,10,5/8 6/8 7/8 8/8,20/4 21/4 21/5,900,2/7,False
226,1,left,27/08/2025 18:40:01,4/8,-1/0/0,4 8 25 10,10,4/8 5/8 6/8 7/8,19/4 20/4 21/4,900,2/7,True
227,1,left,27/08/2025 18:40:01,3/8,-1/0/0,3 8 26 10,10,3/8 4/8 5/8 6/8,18/4 19/4 20/4,900,2/7,True
228,1,up,27/08/2025 18:40:02,2/8,-1/0/0,2 8 27 10,10,2/8 3/8 4/8 5/8,17/4 18/4 19/4,900,2/7,True
229,1,up,27/08/2025 18:40:02,2/7,0/0/1,2 7 27 11,10,2/7 2/8 3/8,16/4 17/4 18/4,1000,16/14,False
230,1,right,27/08/2025 18:40:02,2/6,0/0/1,2 6 27 12,10,2/6 2/7 2/8 3/8 4/8,15/4 16/4 17/4,1000,16/14,False
231,1,right,27/08/2025 18:40:02,3/6,1/0/0,3 6 26 12,10,3/6 2/6 2/7 2/8 3/8,14/4 15/4 16/4,1000,16/14,False
232,1,right,27/08/2025 18:40:02,4/6,1/0/0,4 6 25 12,10,4/6 3/6 2/6 2/7 2/8,13/4 14/4 15/4,1000,16/14,False
233,1,down,27/08/2025 18:40:03,5/6,1/0/0,5 6 24 12,10,5/6 4/6 3/6 2/6 2/7,12/4 13/4 14/4,1000,16/14,False
234,1,down,27/08/2025 18:40:03,5/7,0/0/-1,5 7 24 11,10,5/7 5/6 4/6 3/6 2/6,11/4 12/4 13/4,1000,16/14,False
235,1,down,27/08/2025 18:40:03,5/8,0/0/-1,5 8 24 10,10,5/8 5/7 5/6 4/6 3/6,10/4 11/4 12/4,1000,16/14,False
236,1,down,27/08/2025 18:40:03,5/9,0/0/-1,5 9 24 9,10,5/9 5/8 5/7 5/6 4/6,9/4 10/4 11/4,1000,16/14,False
237,1,down,27/08/2025 18:40:03,5/10,0/0/-1,5 10 24 8,10,5/10 5/9 5/8 5/7 5/6,8/4 9/4 10/4,1000,16/14,False
238,1,down,27/08/2025 18:40:04,5/11,0/0/-1,5 11 24 7,10,5/11 5/10 5/9 5/8 5/7,7/4 8/4 9/4,1000,16/14,False
239,1,down,27/08/2025 18:40:04,5/12,0/0/-1,5 12 24 6,10,5/12 5/11 5/10 5/9 5/8,6/4 7/4 8/4,1000,16/14,False
240,1,down,27/08/2025 18:40:04,5/13,0/0/-1,5 13 24 5,10,5/13 5/12 5/11 5/10 5/9,5/4 6/4 7/4,1000,16/14,True
241,1,right,27/08/2025 18:40:04,5/14,0/0/-1,5 14 24 4,10,5/14 5/13 5/12 5/11 5/10,4/4 5/4 6/4,1000,16/14,True
242,1,right,27/08/2025 18:40:04,6/14,1/0/0,6 14 23 4,10,6/14 5/14 5/13 5/12 5/11,3/4 4/4 5/4,1000,16/14,False
243,1,right,27/08/2025 18:40:05,7/14,1/0/0,7 14 22 4,10,7/14 6/14 5/14 5/13 5/12,3/3 3/4 4/4,1000,16/14,False
244,1,right,27/08/2025 18:40:05,8/14,1/0/0,8 14 21 4,10,8/14 7/14 6/14 5/14 5/13,3/2 3/3 3/4,1000,16/14,False
245,1,right,27/08/2025 18:40:05,9/14,1/0/0,9 14 20 4,10,9/14 8/14 7/14 6/14 5/14,4/2 3/2 3/3,1000,16/14,False
246,1,right,27/08/2025 18:40:05,10/14,1/0/0,10 14 19 4,10,10/14 9/14 8/14 7/14 6/14,5/2 4/2 3/2,1000,16/14,False
247,1,right,27/08/2025 18:40:05,11/14,1/0/0,11 14 18 4,10,11/14 10/14 9/14 8/14 7/14,6/2 5/2 4/2,1000,16/14,False
248,1,right,27/08/2025 18:40:06,12/14,1/0/0,12 14 17 4,10,12/14 11/14 10/14 9/14 8/14,7/2 6/2 5/2,1000,16/14,False
249,1,right,27/08/2025 18:40:06,13/14,1/0/0,13 14 16 4,10,13/14 12/14 11/14 10/14 9/14,8/2 7/2 6/2,1000,16/14,False
250,1,right,27/08/2025 18:40:06,14/14,1/0/0,14 14 15 4,10,14/14 13/14 12/14 11/14 10/14,9/2 8/2 7/2,1000,16/14,False
251,1,right,27/08/2025 18:40:06,15/14,1/0/0,15 14 14 4,10,15/14 14/14 13/14 12/14 11/14,10/2 9/2 8/2,1000,16/14,False
252,1,right,27/08/2025 18:40:06,16/14,1/0/0,16 14 13 4,10,16/14 15/14 14/14 13/14,11/2 10/2 9/2,1100,25/14,False
253,1,right,27/08/2025 18:40:07,17/14,1/0/0,17 14 12 4,10,17/14 16/14 15/14 14/14 13/14 12/14,11/3 11/2 10/2,1100,25/14,False
254,1,right,27/08/2025 18:40:07,18/14,1/0/0,18 14 11 4,10,18/14 17/14 16/14 15/14 14/14 13/14,11/4 11/3 11/2,1100,25/14,False
255,1,right,27/08/2025 18:40:07,19/14,1/0/0,19 14 10 4,10,19/14 18/14 17/14 16/14 15/14 14/14,11/5 11/4 11/3,1100,25/14,False
256,1,right,27/08/2025 18:40:07,20/14,1/0/0,20 14 9 4,10,20/14 19/14 18/14 17/14 16/14 15/14,11/6 11/5 11/4,1100,25/14,False
257,1,right,27/08/2025 18:40:07,21/14,1/0/0,21 14 8 4,10,21/14 20/14 19/14 18/14 17/14 16/14,11/7 11/6 11/5,1100,25/14,False
258,1,right,27/08/2025 18:40:08,22/14,1/0/0,22 14 7 4,10,22/14 21/14 20/14 19/14 18/14 17/14,11/8 11/7 11/6,1100,25/14,False
259,1,right,27/08/2025 18:40:08,23/14,1/0/0,23 14 6 4,10,23/14 22/14 21/14 20/14 19/14 18/14,12/8 11/8 11/7,1100,25/14,False
260,1,right,27/08/2025 18:40:08,24/14,1/0/0,24 14 5 4,10,24/14 23/14 22/14 21/14 20/14 19/14,13/8 12/8 11/8,1100,25/14,False
261,1,right,27/08/2025 18:40:08,25/14,1/0/0,25 14 4 4,10,25/14 24/14 23/14 22/14 21/14,14/8 13/8 12/8,1200,4/2,True
262,1,up,27/08/2025 18:40:08,26/14,1/0/0,26 14 3 4,10,26/14 25/14 24/14 23/14 22/14 21/14 20/14,15/8 14/8 13/8,1200,4/2,True
263,1,up,27/08/2025 18:40:09,26/13,0/0/1,26 13 3 5,10,26/13 26/14 25/14 24/14 23/14 22/14 21/14,16/8 15/8 14/8,1200,4/2,False
264,1,up,27/08/2025 18:40:09,26/12,0/0/1,26 12 3 6,10,26/12 26/13 26/14 25/14 24/14 23/14 22/14,17/8 16/8 15/8,1200,4/2,False
265,1,up,27/08/2025 18:40:09,26/11,0/0/1,26 11 3 7,10,26/11 26/12 26/13 26/14 25/14 24/14 23/14,18/8 17/8 16/8,1200,4/2,False
266,1,up,27/08/2025 18:40:09,26/10,0/0/1,26 10 3 8,10,26/10 26/11 26/12 26/13 26/14 25/14 24/14,18/7 18/8 17/8,1200,4/2,False
267,1,up,27/08/2025 18:40:09,26/9,0/0/1,26 9 3 9,10,26/9 26/10 26/11 26/12 26/13 26/14 25/14,18/6 18/7 18/8,1200,4/2,False
268,1,left,27/08/2025 18:40:10,26/8,0/0/1,26 8 3 10,10,26/8 26/9 26/10 26/11 26/12 26/13 26/14,18/5 18/6 18/7,1200,4/2,False
269,1,left,27/08/2025 18:40:10,25/8,-1/0/0,25 8 4 10,10,25/8 26/8 26/9 26/10 26/11 26/12 26/13,18/4 18/5 18/6,1200,4/2,False
270,1,left,27/08/2025 18:40:10,24/8,-1/0/0,24 8 5 10,10,24/8 25/8 26/8 26/9 26/10 26/11 26/12,18/3 18/4 18/5,1200,4/2,False
271,1,left,27/08/2025 18:40:10,23/8,-1/0/0,23 8 6 10,10,23/8 24/8 25/8 26/8 26/9 26/10 26/11,18/2 18/3 18/4,1200,4/2,False
272,1,left,27/08/2025 18:40:10,22/8,-1/0/0,22 8 7 10,10,22/8 23/8 24/8 25/8 26/8 26/9 26/10,17/2 18/2 18/3,1200,4/2,False
273,1,left,27/08/2025 18:40:11,21/8,-1/0/0,21 8 8 10,10,21/8 22/8 23/8 24/8 25/8 26/8 26/9,16/2 17/2 18/2,1200,4/2,False
274,1,left,27/08/2025 18:40:11,20/8,-1/0/0,20 8 9 10,10,20/8 21/8 22/8 23/8 24/8 25/8 26/8,15/2 16/2 17/2,1200,4/2,False
275,1,left,27/08/2025 18:40:11,19/8,-1/0/0,19 8 10 10,10,19/8 20/8 21/8 22/8 23/8 24/8 25/8,14/2 15/2 16/2,1200,4/2,False
276,1,left,27/08/2025 18:40:11,18/8,-1/0/0,18 8 11 10,10,18/8 19/8 20/8 21/8 22/8 23/8 24/8,13/2 14/2 15/2,1200,4/2,False
277,1,left,27/08/2025 18:40:11,17/8,-1/0/0,17 8 12 10,10,17/8 18/8 19/8 20/8 21/8 22/8 23/8,12/2 13/2 14/2,1200,4/2,False
278,1,left,27/08/2025 18:40:12,16/8,-1/0/0,16 8 13 10,10,16/8 17/8 18/8 19/8 20/8 21/8 22/8,11/2 12/2 13/2,1200,4/2,False
279,1,left,27/08/2025 18:40:12,15/8,-1/0/0,15 8 14 10,10,15/8 16/8 17/8 18/8 19/8 20/8 21/8,10/2 11/2 12/2,1200,4/2,False
280,1,left,27/08/2025 18:40:12,14/8,-1/0/0,14 8 15 10,10,14/8 15/8 16/8 17/8 18/8 19/8 20/8,9/2 10/2 11/2,1200,4/2,False
281,1,left,27/08/2025 18:40:12,13/8,-1/0/0,13 8 16 10,10,13/8 14/8 15/8 16/8 17/8 18/8 19/8,8/2 9/2 10/2,1200,4/2,False
282,1,left,27/08/2025 18:40:12,12/8,-1/0/0,12 8 17 10,10,12/8 13/8 14/8 15/8 16/8 17/8 18/8,7/2 8/2 9/2,1200,4/2,False
283,1,left,27/08/2025 18:40:13,11/8,-1/0/0,11 8 18 10,10,11/8 12/8 13/8 14/8 15/8 16/8 17/8,6/2 7/2 8/2,1200,4/2,False
284,1,left,27/08/2025 18:40:13,10/8,-1/0/0,10 8 19 10,10,10/8 11/8 12/8 13/8 14/8 15/8 16/8,5/2 6/2 7/2,1200,4/2,False
285,1,left,27/08/2025 18:40:13,9/8,-1/0/0,9 8 20 10,10,9/8 10/8 11/8 12/8 13/8 14/8 15/8,4/2 5/2,1200,4/2,False
286,1,left,27/08/2025 18:40:13,8/8,-1/0/0,8 8 21 10,10,8/8 9/8 10/8 11/8 12/8 13/8 14/8,4/3 4/2 5/2 6/2,1200,18/7,False
287,1,left,27/08/2025 18:40:13,7/8,-1/0/0,7 8 22 10,10,7/8 8/8 9/8 10/8 11/8 12/8 13/8,4/4 4/3 4/2 5/2,1200,18/7,False
288,1,left,27/08/2025 18:40:14,6/8,-1/0/0,6 8 23 10,10,6/8 7/8 8/8 9/8 10/8 11/8 12/8,4/5 4/4 4/3 4/2,1200,18/7,False
289,1,left,27/08/2025 18:40:14,5/8,-1/0/0,5 8 24 10,10,5/8 6/8 7/8 8/8 9/8 10/8 11/8,5/5 4/5 4/4 4/3,1200,18/7,False
290,1,left,27/08/2025 18:40:14,4/8,-1/0/0,4 8 25 10,10,4/8 5/8 6/8 7/8 8/8 9/8 10/8,6/5 5/5 4/5 4/4,1200,18/7,True
291,1,down,27/08/2025 18:40:14,3/8,-1/0/0,3 8 26 10,10,3/8 4/8 5/8 6/8 7/8 8/8 9/8,7/5 6/5 5/5 4/5,1200,18/7,True
292,1,down,27/08/2025 18:40:14,3/9,0/0/-1,3 9 26 9,10,3/9 3/8 4/8 5/8 6/8 7/8 8/8,8/5 7/5 6/5 5/5,1200,18/7,False
293,1,right,27/08/2025 18:40:15,3/10,0/0/-1,3 10 26 8,10,3/10 3/9 3/8 4/8 5/8 6/8 7/8,9/5 8/5 7/5 6/5,1200,18/7,False
294,1,right,27/08/2025 18:40:15,4/10,1/0/0,4 10 25 8,10,4/10 3/10 3/9 3/8 4/8 5/8 6/8,10/5 9/5 8/5 7/5,1200,18/7,False
295,1,right,27/08/2025 18:40:15,5/10,1/0/0,5 10 24 8,10,5/10 4/10 3/10 3/9 3/8 4/8 5/8,11/5 10/5 9/5 8/5,1200,18/7,False
296,1,right,27/08/2025 18:40:15,6/10,1/0/0,6 10 23 8,10,6/10 5/10 4/10 3/10 3/9 3/8 4/8,12/5 11/5 10/5 9/5,1200,18/7,False
297,1,right,27/08/2025 18:40:15,7/10,1/0/0,7 10 22 8,10,7/10 6/10 5/10 4/10 3/10 3/9 3/8,13/5 12/5 11/5 10/5,1200,18/7,False
298,1,right,27/08/2025 18:40:16,8/10,1/0/0,8 10 21 8,10,8/10 7/10 6/10 5/10 4/10 3/10 3/9,14/5 13/5 12/5 11/5,1200,18/7,False
299,1,right,27/08/2025 18:40:16,9/10,1/0/0,9 10 20 8,10,9/10 8/10 7/10 6/10 5/10 4/10 3/10,15/5 14/5 13/5 12/5,1200,18/7,False
300,1,right,27/08/2025 18:40:16,10/10,1/0/0,10 10 19 8,10,10/10 9/10 8/10 7/10 6/10 5/10 4/10,16/5 15/5 14/5 13/5,1200,18/7,False
301,1,right,27/08/2025 18:40:16,11/10,1/0/0,11 10 18 8,10,11/10 10/10 9/10 8/10 7/10 6/10 5/10,17/5 16/5 15/5 14/5,1200,18/7,False
302,1,right,27/08/2025 18:40:16,12/10,1/0/0,12 10 17 8,10,12/10 11/10 10/10 9/10 8/10 7/10 6/10,18/5 17/5 16/5 15/5,1200,18/7,False
303,1,right,27/08/2025 18:40:17,13/10,1/0/0,13 10 16 8,10,13/10 12/10 11/10 10/10 9/10 8/10 7/10,19/5 18/5 17/5 16/5,1200,18/7,False
304,1,right,27/08/2025 18:40:17,14/10,1/0/0,14 10 15 8,10,14/10 13/10 12/10 11/10 10/10 9/10 8/10,19/6 19/5 18/5 17/5,1200,18/7,False
305,1,right,27/08/2025 18:40:17,15/10,1/0/0,15 10 14 8,10,15/10 14/10 13/10 12/10 11/10 10/10 9/10,19/7 19/6 19/5 18/5,1200,18/7,False
306,1,right,27/08/2025 18:40:17,16/10,1/0/0,16 10 13 8,10,16/10 15/10 14/10 13/10 12/10 11/10 10/10,19/8 19/7 19/6 19/5,1200,18/7,False
